route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-413,000001,OCESN105330F499364:2021-11-25T20:30:21Z,105330,1,1,
OCESN-413,000002,OCESN105340F430308:2021-10-14T20:36:12Z,105340,1,2,
OCESN-413,000003,OCESN105340F499321:2021-11-21T20:31:45Z,105340,1,3,
OCESN-413,000004,OCESN105342F430072:2021-10-14T20:36:12Z,105342,1,4,
OCESN-413,000005,OCESN105342F502177:2021-11-25T20:30:21Z,105342,1,5,
OCESN-413,000006,OCESN105345F451132:2021-10-14T20:36:12Z,105345,,6,
OCESN-413,000007,OCESN105346F499488:2021-11-25T20:30:21Z,105346,1,7,
OCESN-413,000002,OCESN105347F429917:2021-10-14T20:36:12Z,105347,,8,
OCESN-413,000008,OCESN105350F500724:2021-11-19T20:31:55Z,105350,1,9,
OCESN-413,000009,OCESN105362F498870:2021-11-21T20:31:45Z,105362,1,10,
OCESN-413,000006,OCESN105367F451133:2021-11-23T20:30:27Z,105367,,11,
OCESN-413,000010,OCESN105369F501750:2021-11-25T20:30:21Z,105369,,12,
OCESN-413,000011,OCESN105375F429898:2021-10-14T20:36:12Z,105375,1,13,
OCESN-413,000007,OCESN105375F497056:2021-11-25T20:30:21Z,105375,1,14,
OCESN-413,000012,OCESN105377F430139:2021-10-14T20:36:12Z,105377,1,15,
OCESN-413,000006,OCESN105377F520522:2021-10-14T20:36:12Z,105377,1,16,
OCESN-413,000004,OCESN105378F432324:2021-10-14T20:36:12Z,105378,1,17,
OCESN-413,000007,OCESN105378F495273:2021-11-25T20:30:21Z,105378,1,18,
OCESN-413,000002,OCESN105378F523478:2021-10-14T20:36:12Z,105378,1,19,
OCESN-413,000013,OCESN105379F451131:2021-10-14T20:36:12Z,105379,,20,
OCESN-413,000014,OCESN105390F500023:2021-11-24T20:31:10Z,105390,1,21,
OCESN-413,000015,OCESN105432F499269:2021-11-25T20:30:21Z,105432,1,22,
OCESN-413,000003,OCESN105432F507624:2021-11-23T20:30:27Z,105432,1,23,
OCESN-413,000002,OCESN105432F520154:2021-10-14T20:36:12Z,105432,1,24,
OCESN-413,000006,OCESN105432F520429:2021-10-14T20:36:12Z,105432,1,25,
OCESN-413,000016,OCESN105432F549514:2021-11-16T20:33:03Z,105432,1,26,
OCESN-413,000003,OCESN105433F498849:2021-11-23T20:30:27Z,105433,1,27,
OCESN-413,000015,OCESN105433F499693:2021-11-25T20:30:21Z,105433,1,28,
OCESN-413,000011,OCESN105437F522793:2021-10-14T20:36:12Z,105437,,29,
OCESN-413,000017,OCESN105442F430038:2021-10-14T20:36:12Z,105442,,30,
OCESN-413,000018,OCESN105442F519453:2021-10-14T20:36:12Z,105442,,31,
OCESN-413,000004,OCESN105450F436099:2021-11-16T20:33:03Z,105450,,32,
OCESN-413,000019,OCESN105457F499457:2021-11-21T20:31:45Z,105457,1,33,
OCESN-413,000020,OCESN105461F500173:2021-11-25T20:30:21Z,105461,1,34,
OCESN-413,000016,OCESN105476F429688:2021-10-14T20:36:12Z,105476,,35,
OCESN-413,000004,OCESN105484F519992:2021-10-14T20:36:12Z,105484,,36,
OCESN-413,000004,OCESN105485F430074:2021-10-14T20:36:12Z,105485,1,37,
OCESN-413,000007,OCESN105485F499272:2021-11-25T20:30:21Z,105485,1,38,
OCESN-413,000002,OCESN105485F521016:2021-10-14T20:36:12Z,105485,1,39,
OCESN-413,000015,OCESN105486F499422:2021-11-25T20:30:21Z,105486,1,40,
OCESN-413,000016,OCESN105494F429861:2021-11-16T20:33:03Z,105494,,41,
OCESN-413,000020,OCESN105494F497015:2021-11-25T20:30:21Z,105494,,42,
OCESN-413,000013,OCESN105494F549522:2021-11-16T20:33:03Z,105494,,43,
OCESN-413,000020,OCESN105495F499548:2021-11-25T20:30:21Z,105495,1,44,
OCESN-413,000000,OCESN106330F499111:2021-11-25T20:30:21Z,106330,0,45,
OCESN-413,000003,OCESN106331F499391:2021-11-23T20:30:27Z,106331,0,46,
OCESN-413,000021,OCESN106331F502324:2021-11-25T20:30:21Z,106331,0,47,
OCESN-413,000002,OCESN106331F521876:2021-10-14T20:36:12Z,106331,0,48,
OCESN-413,000006,OCESN106342F550183:2021-11-21T20:31:45Z,106342,0,49,
OCESN-413,000022,OCESN106345F497932:2021-11-24T20:31:10Z,106345,,50,
OCESN-413,000016,OCESN106347F429714:2021-10-14T20:36:12Z,106347,0,51,
OCESN-413,000023,OCESN106347F430100:2021-10-14T20:36:12Z,106347,0,52,
OCESN-413,000020,OCESN106347F504622:2021-11-25T20:30:21Z,106347,0,53,
OCESN-413,000008,OCESN106350F507751:2021-11-19T20:31:55Z,106350,0,54,
OCESN-413,000007,OCESN106362F499604:2021-11-25T20:30:21Z,106362,0,55,
OCESN-413,000006,OCESN106367F451404:2021-10-14T20:36:12Z,106367,,56,
OCESN-413,000010,OCESN106369F507190:2021-11-25T20:30:21Z,106369,,57,
OCESN-413,000024,OCESN106377F431881:2021-10-14T20:36:12Z,106377,0,58,
OCESN-413,000025,OCESN106377F499985:2021-11-25T20:30:21Z,106377,0,59,
OCESN-413,000007,OCESN106378F507099:2021-11-25T20:30:21Z,106378,0,60,
OCESN-413,000011,OCESN106378F523522:2021-10-14T20:36:12Z,106378,0,61,
OCESN-413,000026,OCESN106379F430131:2021-10-14T20:36:12Z,106379,0,62,
OCESN-413,000027,OCESN106379F499434:2021-11-21T20:31:45Z,106379,0,63,
OCESN-413,000014,OCESN106390F499473:2021-11-24T20:31:10Z,106390,0,64,
OCESN-413,000028,OCESN106433F430069:2021-11-21T20:31:45Z,106433,0,65,
OCESN-413,000029,OCESN106433F504361:2021-11-25T20:30:21Z,106433,0,66,
OCESN-413,000002,OCESN106437F429579:2021-10-14T20:36:12Z,106437,,67,
OCESN-413,000016,OCESN106442F110146:2021-10-14T20:36:12Z,106442,,68,
OCESN-413,000011,OCESN106450F429566:2021-10-14T20:36:12Z,106450,,69,
OCESN-413,000019,OCESN106456F508474:2021-11-21T20:31:45Z,106456,0,70,
OCESN-413,000026,OCESN106461F436093:2021-10-14T20:36:12Z,106461,,71,
OCESN-413,000004,OCESN106484F430877:2021-10-14T20:36:12Z,106484,,72,
OCESN-413,000004,OCESN106485F430154:2021-10-14T20:36:12Z,106485,,73,
OCESN-413,000002,OCESN106485F430340:2021-10-14T20:36:12Z,106485,,74,
OCESN-413,000015,OCESN106486F502195:2021-11-25T20:30:21Z,106486,0,75,
OCESN-413,000020,OCESN106494F501617:2021-11-25T20:30:21Z,106494,0,76,
OCESN-413,000003,OCESN106620F499170:2021-11-21T20:31:45Z,106620,,77,
OCESN-413,000000,OCESN107220F499502:2021-11-25T20:30:21Z,107220,,78,
OCESN-413,000011,OCESN107241F430126:2021-10-14T20:36:12Z,107241,,79,
OCESN-413,000011,OCESN107253F436106:2021-10-14T20:36:12Z,107253,,80,
OCESN-413,000004,OCESN107260F430366:2021-10-14T20:36:12Z,107260,1,81,
OCESN-413,000015,OCESN107260F505251:2021-11-25T20:30:21Z,107260,1,82,
OCESN-413,000003,OCESN107300F502296:2021-11-21T20:31:45Z,107300,1,83,
OCESN-413,000002,OCESN107300F522902:2021-10-14T20:36:12Z,107300,1,84,
OCESN-413,000001,OCESN107306F498564:2021-11-25T20:30:21Z,107306,,85,
OCESN-413,000003,OCESN107320F499643:2021-11-21T20:31:45Z,107320,1,86,
OCESN-413,000030,OCESN107320F538757:2021-10-14T20:36:12Z,107320,1,87,
OCESN-413,000014,OCESN107345F499507:2021-11-24T20:31:10Z,107345,,88,
OCESN-413,000023,OCESN107359F430223:2021-10-14T20:36:12Z,107359,1,89,
OCESN-413,000014,OCESN107359F499579:2021-11-24T20:31:10Z,107359,1,90,
OCESN-413,000015,OCESN107371F499535:2021-11-25T20:30:21Z,107371,,91,
OCESN-413,000015,OCESN107440F498480:2021-11-25T20:30:21Z,107440,1,92,
OCESN-413,000011,OCESN107455F429955:2021-10-14T20:36:12Z,107455,1,93,
OCESN-413,000019,OCESN107455F495824:2021-11-21T20:31:45Z,107455,1,94,
OCESN-413,000005,OCESN107455F501294:2021-11-25T20:30:21Z,107455,1,95,
OCESN-413,000000,OCESN108220F499624:2021-11-25T20:30:21Z,108220,,96,
OCESN-413,000021,OCESN108241F498209:2021-11-25T20:30:21Z,108241,0,97,
OCESN-413,000004,OCESN108260F430310:2021-10-14T20:36:12Z,108260,0,98,
OCESN-413,000015,OCESN108260F499864:2021-11-25T20:30:21Z,108260,0,99,
OCESN-413,000030,OCESN108320F431569:2021-10-14T20:36:12Z,108320,,100,
OCESN-413,000003,OCESN108353F499358:2021-11-21T20:31:45Z,108353,0,101,
OCESN-413,000011,OCESN108359F436104:2021-10-14T20:36:12Z,108359,0,102,
OCESN-413,000027,OCESN108359F499686:2021-11-21T20:31:45Z,108359,0,103,
OCESN-413,000031,OCESN108359F499797:2021-11-24T20:31:10Z,108359,0,104,
OCESN-413,000015,OCESN108371F499727:2021-11-25T20:30:21Z,108371,,105,
OCESN-413,000002,OCESN108440F430092:2021-10-14T20:36:12Z,108440,,106,
OCESN-413,000004,OCESN108440F430098:2021-10-14T20:36:12Z,108440,,107,
OCESN-413,000011,OCESN108444F431166:2021-10-14T20:36:12Z,108444,0,108,
OCESN-413,000007,OCESN108444F499200:2021-11-25T20:30:21Z,108444,0,109,
OCESN-413,000011,OCESN108487F430803:2021-10-14T20:36:12Z,108487,0,110,
OCESN-413,000003,OCESN108487F498204:2021-11-21T20:31:45Z,108487,0,111,
OCESN-413,000011,OCESN108803F430321:2021-11-04T20:34:26Z,108803,,112,
OCESN-413,000007,OCESN108803F499399:2021-11-25T20:30:21Z,108803,,113,
OCESN-1998130,000003,OCESN13100F519209:2021-11-21T20:31:45Z,13100,0,114,
OCESN-1998130,000032,OCESN13100F540856:2021-10-18T20:37:18Z,13100,0,115,
OCESN-1998130,000033,OCESN13101F520708:2021-11-21T20:31:45Z,13101,1,116,
OCESN-1998130,000033,OCESN13102F519825:2021-11-21T20:31:45Z,13102,0,117,
OCESN-1998130,000034,OCESN13102F540592:2021-10-18T20:37:18Z,13102,0,118,
OCESN-1998130,000032,OCESN13102F540667:2021-10-18T20:37:18Z,13102,0,119,
OCESN-1998130,000035,OCESN13103F513417:2021-11-10T20:32:38Z,13103,1,120,
OCESN-1998130,000036,OCESN13103F518214:2021-11-21T20:31:45Z,13103,1,121,
OCESN-1998130,000037,OCESN13103F520788:2021-11-16T20:33:03Z,13103,1,122,
OCESN-1998130,000038,OCESN13103F551085:2021-11-24T20:31:10Z,13103,1,123,
OCESN-1998130,000036,OCESN13104F520059:2021-11-21T20:31:45Z,13104,0,124,
OCESN-1998130,000035,OCESN13104F520288:2021-11-10T20:32:38Z,13104,0,125,
OCESN-1998130,000039,OCESN13104F524724:2021-11-16T20:33:03Z,13104,0,126,
OCESN-1998130,000034,OCESN13104F540566:2021-10-18T20:37:18Z,13104,0,127,
OCESN-1998130,000032,OCESN13104F540643:2021-10-18T20:37:18Z,13104,0,128,
OCESN-1998130,000040,OCESN13104F548437:2021-11-10T20:32:38Z,13104,0,129,
OCESN-1998130,000035,OCESN13105F520135:2021-11-10T20:32:38Z,13105,1,130,
OCESN-1998130,000003,OCESN13105F522464:2021-11-21T20:31:45Z,13105,1,131,
OCESN-1998130,000033,OCESN13106F520355:2021-11-21T20:31:45Z,13106,0,132,
OCESN-1998130,000040,OCESN13106F548462:2021-11-10T20:32:38Z,13106,0,133,
OCESN-1998130,000041,OCESN13107F514278:2021-10-14T20:36:12Z,13107,1,134,
OCESN-1998130,000036,OCESN13107F519940:2021-11-21T20:31:45Z,13107,1,135,
OCESN-1998130,000037,OCESN13107F522671:2021-11-16T20:33:03Z,13107,1,136,
OCESN-1998130,000042,OCESN13107F535863:2021-10-21T20:39:06Z,13107,1,137,
OCESN-1998130,000043,OCESN13107F540615:2021-10-18T20:37:18Z,13107,1,138,
OCESN-1998130,000044,OCESN13107F540807:2021-10-18T20:37:18Z,13107,1,139,
OCESN-1998130,000038,OCESN13107F551025:2021-11-24T20:31:10Z,13107,1,140,
OCESN-1998130,000037,OCESN13108F513862:2021-11-16T20:33:03Z,13108,0,141,
OCESN-1998130,000035,OCESN13108F520382:2021-11-10T20:32:38Z,13108,0,142,
OCESN-1998130,000045,OCESN13108F526332:2021-10-21T20:39:06Z,13108,0,143,
OCESN-1998130,000036,OCESN13108F536446:2021-11-21T20:31:45Z,13108,0,144,
OCESN-1998130,000046,OCESN13108F540625:2021-11-24T20:31:10Z,13108,0,145,
OCESN-1998130,000032,OCESN13108F540649:2021-10-18T20:37:18Z,13108,0,146,
OCESN-1998130,000034,OCESN13108F540666:2021-10-18T20:37:18Z,13108,0,147,
OCESN-1998130,000038,OCESN13108F551021:2021-11-24T20:31:10Z,13108,0,148,
OCESN-1998130,000033,OCESN13110F520104:2021-11-21T20:31:45Z,13110,0,149,
OCESN-1998130,000047,OCESN13111F511521:2021-10-21T20:39:06Z,13111,1,150,
OCESN-1998130,000003,OCESN13111F517199:2021-11-21T20:31:45Z,13111,1,151,
OCESN-1998130,000043,OCESN13111F540458:2021-10-18T20:37:18Z,13111,1,152,
OCESN-1998130,000044,OCESN13111F541253:2021-10-18T20:37:18Z,13111,1,153,
OCESN-1998130,000037,OCESN13112F517921:2021-11-16T20:33:03Z,13112,0,154,
OCESN-1998130,000035,OCESN13112F518785:2021-11-10T20:32:38Z,13112,0,155,
OCESN-1998130,000045,OCESN13112F519343:2021-10-21T20:39:06Z,13112,0,156,
OCESN-1998130,000036,OCESN13112F520958:2021-11-21T20:31:45Z,13112,0,157,
OCESN-1998130,000032,OCESN13112F540551:2021-10-18T20:37:18Z,13112,0,158,
OCESN-1998130,000034,OCESN13112F540589:2021-10-18T20:37:18Z,13112,0,159,
OCESN-1998130,000038,OCESN13112F551098:2021-11-24T20:31:10Z,13112,0,160,
OCESN-1998130,000048,OCESN13113F537633:2021-11-21T20:31:45Z,13113,1,161,
OCESN-1998130,000038,OCESN13113F545316:2021-11-24T20:31:10Z,13113,1,162,
OCESN-1998130,000035,OCESN13114F519214:2021-11-10T20:32:38Z,13114,0,163,
OCESN-1998130,000037,OCESN13114F524765:2021-11-16T20:33:03Z,13114,0,164,
OCESN-1998130,000036,OCESN13114F532620:2021-11-21T20:31:45Z,13114,0,165,
OCESN-1998130,000049,OCESN13114F540552:2021-11-24T20:31:10Z,13114,0,166,
OCESN-1998130,000034,OCESN13114F540658:2021-10-18T20:37:18Z,13114,0,167,
OCESN-1998130,000032,OCESN13114F540823:2021-10-18T20:37:18Z,13114,0,168,
OCESN-1998130,000038,OCESN13114F545246:2021-11-24T20:31:10Z,13114,0,169,
OCESN-1998130,000003,OCESN13115F519704:2021-11-21T20:31:45Z,13115,1,170,
OCESN-1998130,000047,OCESN13115F519890:2021-10-21T20:39:06Z,13115,1,171,
OCESN-1998130,000043,OCESN13115F540605:2021-10-18T20:37:18Z,13115,1,172,
OCESN-1998130,000044,OCESN13115F540694:2021-10-18T20:37:18Z,13115,1,173,
OCESN-1998130,000050,OCESN13115F549516:2021-11-16T20:33:03Z,13115,1,174,
OCESN-1998130,000045,OCESN13116F513096:2021-10-21T20:39:06Z,13116,0,175,
OCESN-1998130,000036,OCESN13116F519866:2021-11-21T20:31:45Z,13116,0,176,
OCESN-1998130,000037,OCESN13116F519958:2021-11-16T20:33:03Z,13116,0,177,
OCESN-1998130,000035,OCESN13116F527109:2021-11-10T20:32:38Z,13116,0,178,
OCESN-1998130,000032,OCESN13116F540747:2021-11-12T20:48:06Z,13116,0,179,
OCESN-1998130,000034,OCESN13116F541243:2021-10-18T20:37:18Z,13116,0,180,
OCESN-1998130,000038,OCESN13116F551053:2021-11-24T20:31:10Z,13116,0,181,
OCESN-1998130,000051,OCESN13118F530313:2021-11-21T20:31:45Z,13118,0,182,
OCESN-1998130,000052,OCESN13118F540679:2021-11-24T20:31:10Z,13118,0,183,
OCESN-1998130,000053,OCESN13118F540999:2021-11-24T20:31:10Z,13118,0,184,
OCESN-1998130,000038,OCESN13118F545645:2021-11-24T20:31:10Z,13118,0,185,
OCESN-1998130,000048,OCESN13119F534667:2021-11-21T20:31:45Z,13119,1,186,
OCESN-1998130,000043,OCESN13119F540593:2021-10-18T20:37:18Z,13119,1,187,
OCESN-1998130,000044,OCESN13119F541277:2021-10-18T20:37:18Z,13119,1,188,
OCESN-1998130,000050,OCESN13119F550983:2021-11-24T20:31:10Z,13119,1,189,
OCESN-1998130,000045,OCESN13120F513024:2021-10-21T20:39:06Z,13120,0,190,
OCESN-1998130,000054,OCESN13120F523993:2021-11-21T20:31:45Z,13120,0,191,
OCESN-1998130,000035,OCESN13120F524231:2021-10-20T20:39:33Z,13120,0,192,
OCESN-1998130,000038,OCESN13120F551054:2021-11-24T20:31:10Z,13120,0,193,
OCESN-1998130,000050,OCESN13120F551117:2021-11-24T20:31:10Z,13120,0,194,
OCESN-1998130,000003,OCESN13121F514172:2021-11-21T20:31:45Z,13121,1,195,
OCESN-1998130,000003,OCESN13122F517801:2021-11-21T20:31:45Z,13122,0,196,
OCESN-1998130,000047,OCESN13122F519805:2021-11-12T20:48:06Z,13122,0,197,
OCESN-1998130,000032,OCESN13122F540535:2021-10-18T20:37:18Z,13122,0,198,
OCESN-1998130,000034,OCESN13122F540693:2021-10-18T20:37:18Z,13122,0,199,
OCESN-1998130,000050,OCESN13122F545383:2021-11-25T20:30:21Z,13122,0,200,
OCESN-1998130,000038,OCESN13122F545393:2021-11-24T20:31:10Z,13122,0,201,
OCESN-1998130,000055,OCESN13123F512356:2021-11-16T20:33:03Z,13123,1,202,
OCESN-1998130,000036,OCESN13123F519959:2021-11-21T20:31:45Z,13123,1,203,
OCESN-1998130,000047,OCESN13123F520001:2021-11-12T20:48:06Z,13123,1,204,
OCESN-1998130,000043,OCESN13123F540512:2021-10-18T20:37:18Z,13123,1,205,
OCESN-1998130,000044,OCESN13123F540616:2021-10-18T20:37:18Z,13123,1,206,
OCESN-1998130,000050,OCESN13123F551028:2021-11-24T20:31:10Z,13123,1,207,
OCESN-1998130,000038,OCESN13123F551033:2021-11-24T20:31:10Z,13123,1,208,
OCESN-1998130,000047,OCESN13124F520156:2021-10-21T20:39:06Z,13124,0,209,
OCESN-1998130,000038,OCESN13124F550989:2021-11-24T20:31:10Z,13124,0,210,
OCESN-1998130,000003,OCESN13125F519789:2021-11-21T20:31:45Z,13125,,211,
OCESN-1998130,000037,OCESN13126F521246:2021-11-16T20:33:03Z,13126,0,212,
OCESN-1998130,000036,OCESN13126F539083:2021-10-14T20:36:12Z,13126,0,213,
OCESN-1998130,000032,OCESN13126F540659:2021-10-18T20:37:18Z,13126,0,214,
OCESN-1998130,000034,OCESN13126F540683:2021-10-18T20:37:18Z,13126,0,215,
OCESN-1998130,000035,OCESN13127F518825:2021-10-20T20:39:33Z,13127,1,216,
OCESN-1998130,000056,OCESN13127F520214:2021-11-21T20:31:45Z,13127,1,217,
OCESN-1998130,000050,OCESN13127F529964:2021-11-25T20:30:21Z,13127,1,218,
OCESN-1998130,000057,OCESN13127F540584:2021-11-24T20:31:10Z,13127,1,219,
OCESN-1998130,000058,OCESN13127F549252:2021-11-24T20:31:10Z,13127,1,220,
OCESN-1998130,000047,OCESN13128F519778:2021-11-10T20:32:38Z,13128,0,221,
OCESN-1998130,000050,OCESN13128F520485:2021-11-25T20:30:21Z,13128,0,222,
OCESN-1998130,000003,OCESN13128F529047:2021-11-21T20:31:45Z,13128,0,223,
OCESN-1998130,000038,OCESN13128F551031:2021-11-24T20:31:10Z,13128,0,224,
OCESN-1998130,000054,OCESN13129F534784:2021-11-21T20:31:45Z,13129,1,225,
OCESN-1998130,000059,OCESN13129F548588:2021-11-17T20:32:06Z,13129,1,226,
OCESN-1998130,000036,OCESN13130F519777:2021-11-21T20:31:45Z,13130,0,227,
OCESN-1998130,000037,OCESN13130F520303:2021-11-16T20:33:03Z,13130,0,228,
OCESN-1998130,000047,OCESN13130F527322:2021-11-12T20:48:06Z,13130,0,229,
OCESN-1998130,000038,OCESN13130F545363:2021-11-24T20:31:10Z,13130,0,230,
OCESN-1998130,000047,OCESN13131F521453:2021-10-21T20:39:06Z,13131,1,231,
OCESN-1998130,000055,OCESN13131F521477:2021-11-17T20:32:06Z,13131,1,232,
OCESN-1998130,000050,OCESN13131F530461:2021-11-25T20:30:21Z,13131,1,233,
OCESN-1998130,000043,OCESN13131F540583:2021-10-18T20:37:18Z,13131,1,234,
OCESN-1998130,000044,OCESN13131F540594:2021-10-18T20:37:18Z,13131,1,235,
OCESN-1998130,000036,OCESN13131F548455:2021-11-12T20:48:06Z,13131,1,236,
OCESN-1998130,000059,OCESN13131F548518:2021-11-17T20:32:06Z,13131,1,237,
OCESN-1998130,000038,OCESN13131F551029:2021-11-24T20:31:10Z,13131,1,238,
OCESN-1998130,000036,OCESN13132F514416:2021-11-21T20:31:45Z,13132,0,239,
OCESN-1998130,000037,OCESN13132F520282:2021-11-16T20:33:03Z,13132,0,240,
OCESN-1998130,000047,OCESN13132F537006:2021-11-12T20:48:06Z,13132,0,241,
OCESN-1998130,000050,OCESN13132F545386:2021-11-25T20:30:21Z,13132,0,242,
OCESN-1998130,000038,OCESN13132F551093:2021-11-24T20:31:10Z,13132,0,243,
OCESN-1998130,000054,OCESN13133F520021:2021-11-21T20:31:45Z,13133,1,244,
OCESN-1998130,000037,OCESN13134F514933:2021-11-16T20:33:03Z,13134,0,245,
OCESN-1998130,000036,OCESN13134F527250:2021-11-21T20:31:45Z,13134,0,246,
OCESN-1998130,000034,OCESN13134F540639:2021-10-18T20:37:18Z,13134,0,247,
OCESN-1998130,000032,OCESN13134F540884:2021-10-18T20:37:18Z,13134,0,248,
OCESN-1998130,000048,OCESN13135F525678:2021-11-21T20:31:45Z,13135,1,249,
OCESN-1998130,000050,OCESN13135F526593:2021-11-25T20:30:21Z,13135,1,250,
OCESN-1998130,000060,OCESN13135F540582:2021-11-24T20:31:10Z,13135,1,251,
OCESN-1998130,000038,OCESN13135F545274:2021-11-24T20:31:10Z,13135,1,252,
OCESN-1998130,000061,OCESN13135F549233:2021-11-24T20:31:10Z,13135,1,253,
OCESN-1998130,000047,OCESN13136F518657:2021-10-21T20:39:06Z,13136,0,254,
OCESN-1998130,000037,OCESN13136F531128:2021-10-23T20:35:44Z,13136,0,255,
OCESN-1998130,000036,OCESN13136F540059:2021-11-21T20:31:45Z,13136,0,256,
OCESN-1998130,000050,OCESN13136F545330:2021-11-25T20:30:21Z,13136,0,257,
OCESN-1998130,000038,OCESN13136F551023:2021-11-24T20:31:10Z,13136,0,258,
OCESN-1998130,000050,OCESN13137F520158:2021-11-25T20:30:21Z,13137,1,259,
OCESN-1998130,000037,OCESN13137F520466:2021-11-16T20:33:03Z,13137,1,260,
OCESN-1998130,000036,OCESN13137F520472:2021-11-21T20:31:45Z,13137,1,261,
OCESN-1998130,000047,OCESN13137F527644:2021-10-21T20:39:06Z,13137,1,262,
OCESN-1998130,000038,OCESN13137F551030:2021-11-24T20:31:10Z,13137,1,263,
OCESN-1998130,000047,OCESN13138F519302:2021-11-12T20:48:06Z,13138,0,264,
OCESN-1998130,000036,OCESN13138F519746:2021-11-21T20:31:45Z,13138,0,265,
OCESN-1998130,000055,OCESN13138F520364:2021-11-16T20:33:03Z,13138,0,266,
OCESN-1998130,000062,OCESN13138F540571:2021-11-24T20:31:10Z,13138,0,267,
OCESN-1998130,000045,OCESN13139F519733:2021-11-12T20:48:06Z,13139,1,268,
OCESN-1998130,000050,OCESN13139F519913:2021-11-25T20:30:21Z,13139,1,269,
OCESN-1998130,000003,OCESN13139F529363:2021-11-21T20:31:45Z,13139,1,270,
OCESN-1998130,000049,OCESN13140F540579:2021-11-24T20:31:10Z,13140,,271,
OCESN-1998130,000047,OCESN13141F525554:2021-11-04T20:34:26Z,13141,1,272,
OCESN-1998130,000057,OCESN13141F540918:2021-11-24T20:31:10Z,13141,1,273,
OCESN-1998130,000058,OCESN13141F549208:2021-11-24T20:31:10Z,13141,1,274,
OCESN-1998130,000038,OCESN13141F551015:2021-11-24T20:31:10Z,13141,1,275,
OCESN-1998130,000062,OCESN13142F540429:2021-11-24T20:31:10Z,13142,,276,
OCESN-1998130,000063,OCESN13143F540604:2021-11-24T20:31:10Z,13143,,277,
OCESN-1998130,000061,OCESN13143F549231:2021-11-24T20:31:10Z,13143,,278,
OCESN-1998130,000062,OCESN13144F540742:2021-11-24T20:31:10Z,13144,,279,
OCESN-1998130,000063,OCESN13145F540513:2021-11-24T20:31:10Z,13145,,280,
OCESN-1998130,000061,OCESN13145F549257:2021-11-24T20:31:10Z,13145,,281,
OCESN-1998130,000062,OCESN13146F540624:2021-11-24T20:31:10Z,13146,,282,
OCESN-1998130,000063,OCESN13147F540621:2021-11-24T20:31:10Z,13147,,283,
OCESN-1998130,000061,OCESN13147F549238:2021-11-24T20:31:10Z,13147,,284,
OCESN-1998130,000062,OCESN13148F540426:2021-11-24T20:31:10Z,13148,,285,
OCESN-1998130,000063,OCESN13149F540576:2021-11-24T20:31:10Z,13149,,286,
OCESN-1998130,000061,OCESN13149F549225:2021-11-24T20:31:10Z,13149,,287,
OCESN-1998130,000062,OCESN13150F540578:2021-11-24T20:31:10Z,13150,,288,
OCESN-1998130,000063,OCESN13151F540587:2021-11-24T20:31:10Z,13151,,289,
OCESN-1998130,000064,OCESN13151F549228:2021-11-24T20:31:10Z,13151,,290,
OCESN-1998130,000058,OCESN13151F549237:2021-11-24T20:31:10Z,13151,,291,
OCESN-1998130,000062,OCESN13152F540690:2021-11-24T20:31:10Z,13152,,292,
OCESN-1998130,000063,OCESN13153F540664:2021-11-24T20:31:10Z,13153,,293,
OCESN-1998130,000061,OCESN13153F549261:2021-11-24T20:31:10Z,13153,,294,
OCESN-1998130,000062,OCESN13154F540481:2021-11-24T20:31:10Z,13154,,295,
OCESN-1998130,000063,OCESN13155F540871:2021-11-24T20:31:10Z,13155,,296,
OCESN-1998130,000061,OCESN13155F549232:2021-11-24T20:31:10Z,13155,,297,
OCESN-1998130,000002,OCESN13157F549993:2021-11-18T20:31:31Z,13157,,298,
OCESN-1998130,000032,OCESN13160F540575:2021-10-18T20:37:18Z,13160,,299,
OCESN-1998130,000034,OCESN13160F540602:2021-10-18T20:37:18Z,13160,,300,
OCESN-1998130,000044,OCESN13161F540519:2021-10-18T20:37:18Z,13161,,301,
OCESN-1998130,000043,OCESN13161F540629:2021-10-18T20:37:18Z,13161,,302,
OCESN-1998130,000049,OCESN13162F541259:2021-11-24T20:31:10Z,13162,,303,
OCESN-1998130,000057,OCESN13163F540777:2021-11-24T20:31:10Z,13163,,304,
OCESN-1998130,000058,OCESN13163F549298:2021-11-24T20:31:10Z,13163,,305,
OCESN-1998130,000032,OCESN13164F540606:2021-10-18T20:37:18Z,13164,,306,
OCESN-1998130,000034,OCESN13164F541283:2021-10-18T20:37:18Z,13164,,307,
OCESN-1998130,000065,OCESN13165F540590:2021-11-24T20:31:10Z,13165,,308,
OCESN-1998130,000066,OCESN13165F540674:2021-11-24T20:31:10Z,13165,,309,
OCESN-1998130,000067,OCESN13166F540557:2021-10-18T20:37:18Z,13166,,310,
OCESN-1998130,000034,OCESN13166F540686:2021-10-18T20:37:18Z,13166,,311,
OCESN-1998130,000068,OCESN13166F541247:2021-10-18T20:37:18Z,13166,,312,
OCESN-1998130,000044,OCESN13167F540627:2021-10-18T20:37:18Z,13167,,313,
OCESN-1998130,000043,OCESN13167F540663:2021-10-18T20:37:18Z,13167,,314,
OCESN-1998130,000062,OCESN13168F540655:2021-11-24T20:31:10Z,13168,,315,
OCESN-1998130,000032,OCESN13170F540628:2021-10-18T20:37:18Z,13170,,316,
OCESN-1998130,000034,OCESN13170F540851:2021-10-18T20:37:18Z,13170,,317,
